order_number,quantity,price_per,order_line_num,sales,order_date,product_name,msrp,cust_name,address1,address2,city,state,zip_code,country,territory
11715,44,39.6,10,1742.4,1/31/2003,Classic Cars,35,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11716,24,30.06,1,721.44,4/1/2003,Classic Cars,35,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
11717,39,38.19,12,1489.41,6/3/2003,Classic Cars,35,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
11718,21,42.43,6,891.03,8/1/2003,Classic Cars,35,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
11719,30,40.31,4,1209.3,9/21/2003,Classic Cars,35,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
11720,27,31.82,13,859.14,10/22/2003,Classic Cars,35,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
11721,37,31.12,2,1151.44,11/6/2003,Classic Cars,35,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
11722,42,31.82,7,1336.44,11/14/2003,Classic Cars,35,"Iberia Gift Imports, Corp.","C/ Romero, 33",,Sevilla,,41101,Spain,EMEA
11723,32,28.29,7,905.28,11/25/2003,Classic Cars,35,Mini Classics,3758 North Pendale Street,,White Plains,NY,24067,USA,NA
11724,42,29.7,8,1247.4,12/9/2003,Classic Cars,35,Diecast Collectables,6251 Ingle Ln.,,Boston,MA,51003,USA,NA
11725,21,40.31,3,846.51,2/10/2004,Classic Cars,35,Signal Collectibles Ltd.,2793 Furth Circle,,Brisbane,CA,94217,USA,NA
11726,33,32.88,2,1085.04,3/11/2004,Classic Cars,35,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11727,49,36.07,6,1767.43,5/5/2004,Classic Cars,35,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11728,31,33.24,5,1030.44,6/15/2004,Classic Cars,35,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
11729,38,41.72,6,1585.36,7/20/2004,Classic Cars,35,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11730,20,40.66,2,813.2,8/19/2004,Classic Cars,35,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
11731,39,30.06,9,1172.34,9/8/2004,Classic Cars,35,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
11732,48,31.47,6,1510.56,10/13/2004,Classic Cars,35,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA
11733,39,37.13,15,1448.07,10/22/2004,Classic Cars,35,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
11734,30,100,9,3338.1,11/5/2004,Classic Cars,35,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA
11735,33,37.13,2,1225.29,11/19/2004,Classic Cars,35,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11736,36,37.13,3,1336.68,12/1/2004,Classic Cars,35,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
11737,36,82.94,4,2985.84,12/10/2004,Classic Cars,35,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11738,45,100,8,5545.8,1/23/2005,Classic Cars,35,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11739,40,100,3,6089.6,2/22/2005,Classic Cars,35,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11740,46,38.9,6,1789.4,3/15/2005,Classic Cars,35,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11741,30,36.07,6,1082.1,5/3/2005,Classic Cars,35,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11742,31,33.24,5,1030.44,5/31/2005,Classic Cars,35,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
11743,49,74.68,13,3659.32,2/17/2003,Planes,68,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
11744,41,59.6,4,2443.6,4/28/2003,Planes,68,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
11745,35,67.14,5,2349.9,6/16/2003,Planes,68,Gift Ideas Corp.,2440 Pompton St.,,Glendale,CT,97561,USA,NA
11746,27,60.97,8,1646.19,8/10/2003,Planes,68,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
11747,23,72.62,6,1670.26,10/6/2003,Planes,68,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
11748,21,69.88,2,1467.48,10/23/2003,Planes,68,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
11749,34,80.84,5,2748.56,11/8/2003,Planes,68,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA
11750,22,69.2,2,1522.4,11/14/2003,Planes,68,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA
11751,48,67.82,5,3255.36,11/27/2003,Planes,68,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan
11752,43,82.21,1,3535.03,1/9/2004,Planes,68,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,,Los Angeles,CA,,USA,NA
11753,32,81.53,5,2608.96,2/19/2004,Planes,68,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,CA,91217,USA,NA
11754,20,67.82,1,1356.4,5/8/2004,Planes,68,Cambridge Collectables Co.,4658 Baden Av.,,Cambridge,MA,51247,USA,NA
11755,24,67.14,10,1611.36,6/24/2004,Planes,68,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11756,40,65.08,2,2603.2,7/21/2004,Planes,68,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
11757,30,73.99,12,2219.7,8/21/2004,Planes,68,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA
11758,21,71.25,8,1496.25,9/15/2004,Planes,68,"Bavarian Collectables Imports, Co.",Hansastr. 15,,Munich,,80686,Germany,EMEA
11759,25,75.36,2,1884,10/14/2004,Planes,68,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,PA,71270,USA,NA
11760,34,63.71,10,2166.14,11/1/2004,Planes,68,giftsbymail.co.uk,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA
11761,48,58.92,1,2828.16,11/12/2004,Planes,68,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
11762,55,100,12,6214.45,11/23/2004,Planes,68,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
11763,25,74.68,5,1867,12/3/2004,Planes,68,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
11764,38,70.44,7,2676.72,1/31/2005,Planes,68,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
11765,39,55.96,1,2182.44,3/1/2005,Planes,68,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11766,28,57.55,3,1611.4,3/30/2005,Planes,68,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
11767,24,61.66,2,1479.84,4/1/2005,Planes,68,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
11768,21,67.82,1,1424.22,5/9/2005,Planes,68,"Australian Collectables, Ltd",7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
11769,46,100,10,5942.28,3/18/2003,Classic Cars,117,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
11770,25,93.95,9,2348.75,5/21/2003,Classic Cars,117,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
11771,34,100,3,4392.12,9/11/2003,Classic Cars,117,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
11772,25,100,2,2759.75,10/17/2003,Classic Cars,117,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
11773,23,100,16,2728.03,11/5/2003,Classic Cars,117,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
11774,20,100,13,2395.8,11/12/2003,Classic Cars,117,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11775,23,100,1,3052.33,11/20/2003,Classic Cars,117,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
11776,42,100,7,4242,12/2/2003,Classic Cars,117,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
11777,27,100,3,2790.45,1/22/2004,Classic Cars,117,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA
11778,33,100,13,4340.49,3/2/2004,Classic Cars,117,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
11779,28,98.65,5,2762.2,4/13/2004,Classic Cars,117,Mini Caravy,"24, place Kluber",,Strasbourg,,67000,France,EMEA
11780,43,100,2,4645.72,7/7/2004,Classic Cars,117,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
11781,48,100,2,5580.96,8/9/2004,Classic Cars,117,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11782,48,100,8,6539.04,9/1/2004,Classic Cars,117,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
11783,45,100,4,5548.95,10/6/2003,Classic Cars,117,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
11784,43,100,3,4595.41,10/16/2004,Classic Cars,117,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11785,44,42.26,11,1859.44,11/17/2004,Classic Cars,117,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
11786,24,87.24,5,2093.76,11/29/2004,Classic Cars,117,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
11787,31,100,5,4223.13,1/19/2005,Classic Cars,117,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11788,44,36.29,7,1596.76,2/16/2005,Classic Cars,117,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11789,59,98.65,5,5820.35,4/22/2005,Classic Cars,117,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
11790,55,96.3,8,5296.5,5/29/2005,Classic Cars,117,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
11791,29,32.1,6,930.9,3/10/2003,Classic Cars,37,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA
11792,39,30.96,4,1207.44,5/8/2003,Classic Cars,37,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
11793,20,35.87,1,717.4,7/2/2003,Classic Cars,37,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11794,25,42.67,1,1066.75,9/5/2003,Classic Cars,37,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
11795,42,37,2,1554,10/11/2003,Classic Cars,37,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,,Los Angeles,CA,,USA,NA
11796,36,35.49,4,1277.64,11/5/2003,Classic Cars,37,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA
11797,37,42.67,8,1578.79,11/12/2003,Classic Cars,37,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
11798,30,30.59,13,917.7,11/20/2003,Classic Cars,37,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
11799,21,37,2,777,12/2/2003,Classic Cars,37,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11800,34,43.42,12,1476.28,1/16/2004,Classic Cars,37,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11801,42,36.63,3,1538.46,2/22/2004,Classic Cars,37,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
11802,20,44.56,2,891.2,4/12/2004,Classic Cars,37,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
11803,40,42.67,7,1706.8,6/1/2004,Classic Cars,37,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
11804,34,40.4,8,1373.6,7/6/2004,Classic Cars,37,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
11805,31,38.89,8,1205.59,8/6/2004,Classic Cars,37,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
11806,36,39.65,6,1427.4,8/30/2004,Classic Cars,37,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
11807,48,34.36,10,1649.28,10/5/2003,Classic Cars,37,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA
11808,33,41.91,4,1383.03,10/16/2004,Classic Cars,37,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
11809,37,33.23,12,1229.51,11/4/2004,Classic Cars,37,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
11810,27,42.24,13,1140.48,11/17/2004,Classic Cars,37,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA
11811,39,40.4,9,1575.6,11/24/2004,Classic Cars,37,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
11812,36,38.52,4,1386.72,12/7/2004,Classic Cars,37,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11813,36,100,2,5018.4,1/12/2005,Classic Cars,37,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA
11814,41,100,7,5856.85,2/10/2005,Classic Cars,37,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11815,37,100,5,4894.73,3/4/2005,Classic Cars,37,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11816,47,44.56,2,2094.32,4/14/2005,Classic Cars,37,Mini Caravy,"24, place Kluber",,Strasbourg,,67000,France,EMEA
11817,15,42.67,7,640.05,5/17/2005,Classic Cars,37,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
11818,44,72.58,4,3193.52,2/11/2003,Vintage Cars,88,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
11819,35,87.62,13,3066.7,4/28/2003,Vintage Cars,88,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
11820,41,94.71,4,3883.11,6/12/2003,Vintage Cars,88,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
11821,49,98.25,1,4814.25,8/8/2003,Vintage Cars,88,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11822,31,91.17,2,2826.27,10/2/2003,Vintage Cars,88,Boards & Toys Co.,4097 Douglas Av.,,Glendale,CA,92561,USA,NA
11823,20,79.66,11,1593.2,10/23/2003,Vintage Cars,88,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
11824,45,72.58,2,3266.1,11/7/2003,Vintage Cars,88,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA
11825,33,74.35,2,2453.55,11/14/2003,Vintage Cars,88,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
11826,47,83.2,8,3910.4,11/26/2003,Vintage Cars,88,Enaco Distributors,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA
11827,20,89.4,2,1788,1/2/2004,Vintage Cars,88,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
11828,47,70.81,14,3328.07,2/19/2004,Vintage Cars,88,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,CA,91217,USA,NA
11829,40,94.71,2,3788.4,3/29/2004,Vintage Cars,88,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,NJ,94019,USA,NA
11830,30,100,5,3053.7,5/7/2004,Vintage Cars,88,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
11831,22,91.17,3,2005.74,6/17/2004,Vintage Cars,88,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA
11832,27,100,6,2796.12,7/21/2004,Vintage Cars,88,Petit Auto,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA
11833,34,92.94,8,3159.96,8/20/2004,Vintage Cars,88,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA
11834,46,84.97,3,3908.62,9/10/2004,Vintage Cars,88,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
11835,31,84.08,2,2606.48,10/14/2004,Vintage Cars,88,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
11836,24,86.74,1,2081.76,10/29/2004,Vintage Cars,88,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
11837,41,85.85,3,3519.85,11/9/2004,Vintage Cars,88,"Volvo Model Replicas, Co",Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA
11838,55,100,13,10758,11/23/2004,Vintage Cars,88,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
11839,30,100,9,3021,12/2/2004,Vintage Cars,88,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11840,33,57.32,12,1891.56,1/31/2005,Vintage Cars,88,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
11841,43,97.87,2,4208.41,2/23/2005,Vintage Cars,88,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
11842,27,83.2,7,2246.4,3/23/2005,Vintage Cars,88,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11843,60,100,5,6107.4,5/6/2005,Vintage Cars,88,Gifts4AllAges.com,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA
11844,27,73.62,12,1987.74,3/18/2003,Classic Cars,85,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
11845,49,83.04,11,4068.96,5/21/2003,Classic Cars,85,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
11846,31,73.62,5,2282.22,9/11/2003,Classic Cars,85,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
11847,20,77.05,4,1541,10/17/2003,Classic Cars,85,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
11848,24,81.33,2,1951.92,11/5/2003,Classic Cars,85,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA
11849,33,94.17,15,3107.61,11/12/2003,Classic Cars,85,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11850,32,72.77,3,2328.64,11/20/2003,Classic Cars,85,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
11851,40,79.62,9,3184.8,12/2/2003,Classic Cars,85,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
11852,27,79.62,2,2149.74,1/16/2004,Classic Cars,85,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11853,40,79.62,15,3184.8,3/2/2004,Classic Cars,85,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
11854,26,81.33,7,2114.58,4/13/2004,Classic Cars,85,Mini Caravy,"24, place Kluber",,Strasbourg,,67000,France,EMEA
11855,44,96.74,4,4256.56,7/7/2004,Classic Cars,85,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
11856,33,71.06,4,2344.98,8/9/2004,Classic Cars,85,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11857,34,68.49,10,2328.66,9/1/2004,Classic Cars,85,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
11858,48,74.48,6,3575.04,10/6/2003,Classic Cars,85,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
11859,25,83.04,5,2076,10/16/2004,Classic Cars,85,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11860,39,84.75,2,3305.25,11/4/2004,Classic Cars,85,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
11861,45,34.19,12,1538.55,11/17/2004,Classic Cars,85,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
11862,24,100,2,3325.92,11/29/2004,Classic Cars,85,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
11863,46,79.62,1,3662.52,1/19/2005,Classic Cars,85,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11864,44,79.06,9,3478.64,2/16/2005,Classic Cars,85,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11865,13,81.33,7,1057.29,4/22/2005,Classic Cars,85,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
11866,35,96.74,10,3385.9,5/29/2005,Classic Cars,85,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
11867,30,63.07,5,1892.1,3/3/2003,Classic Cars,61,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan
11868,34,50.21,9,1707.14,5/8/2003,Classic Cars,61,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
11869,27,66.13,6,1785.51,7/2/2003,Classic Cars,61,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11870,30,68.58,6,2057.4,9/5/2003,Classic Cars,61,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
11871,50,69.8,1,3490,10/10/2003,Classic Cars,61,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
11872,34,50.21,1,1707.14,11/4/2003,Classic Cars,61,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
11873,23,65.52,13,1506.96,11/12/2003,Classic Cars,61,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
11874,48,60.01,2,2880.48,11/20/2003,Classic Cars,61,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
11875,34,64.9,7,2206.6,12/2/2003,Classic Cars,61,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11876,48,48.98,1,2351.04,1/15/2004,Classic Cars,61,Auto Canal Petit,"25, rue Lauriston",,Paris,,75016,France,EMEA
11877,24,50.21,8,1205.04,2/22/2004,Classic Cars,61,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
11878,47,62.45,2,2935.15,4/9/2004,Classic Cars,61,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
11879,24,52.66,12,1263.84,6/1/2004,Classic Cars,61,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
11880,47,62.45,13,2935.15,7/6/2004,Classic Cars,61,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
11881,20,61.23,2,1224.6,8/2/2004,Classic Cars,61,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA
11882,20,67.97,11,1359.4,8/30/2004,Classic Cars,61,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
11883,31,58.78,4,1822.18,10/4/2003,Classic Cars,61,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
11884,38,56.94,9,2163.72,10/16/2004,Classic Cars,61,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
11885,26,61.23,2,1591.98,11/3/2004,Classic Cars,61,"Volvo Model Replicas, Co",Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA
11886,25,100,9,3078.5,11/17/2004,Classic Cars,61,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA
11887,48,62.45,10,2997.6,11/24/2004,Classic Cars,61,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
11888,44,62.45,6,2747.8,12/7/2004,Classic Cars,61,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11889,21,100,15,2447.76,1/6/2005,Classic Cars,61,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
11890,46,41.54,6,1910.84,2/10/2005,Classic Cars,61,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
11891,46,52.84,6,2430.64,3/4/2005,Classic Cars,61,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
11892,55,52.66,12,2896.3,5/17/2005,Classic Cars,61,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
11893,31,52.6,14,1630.6,2/17/2003,Vintage Cars,65,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
11894,20,72.98,5,1459.6,4/28/2003,Vintage Cars,65,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
11895,29,59.18,6,1716.22,6/16/2003,Vintage Cars,65,Gift Ideas Corp.,2440 Pompton St.,,Glendale,CT,97561,USA,NA
11896,33,77.59,9,2560.47,8/10/2003,Vintage Cars,65,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
